CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2891091;BIOCYTE KERATINE EXPRESS STICKS 10X6G;Nagels en haren;24.65;29.00;-0.15;0.18
3262763;DAVITAMON JUNIOR VIT D3 V1 SMELTTAB. 120;Vitaminen;9.31;10.95;-0.15;0.18
2766178;NUTRIVIT D3 LIQUID GUTT 50ML NUTRISAN;Afweer;14.50;16.11;-0.10;0.11
3227733;IMIXX JUNIOR FRAMBOOS KAUWTABL 90;Afweer;41.65;49.00;-0.15;0.18
2548154;LUTOM 3 BLISTER GEL 60;Oogdegeneratie;24.12;26.80;-0.10;0.11
1415140;LYCOPEEN CAPS 60X10MG DEBA;Anti-oxidanten;21.33;25.10;-0.15;0.18
3149606;SORIA PROPOSOR 30ML;Afweer;10.16;11.95;-0.15;0.18
436303;BIOLEINE OMEGA 3 CAPS 180;Circulatie;44.20;52.00;-0.15;0.18
2898179;PEAU CHEVEUX & ONGLES CAPS 45 BIOVER;Nagels en haren;10.19;11.99;-0.15;0.18
2165389;ESKIMO-3-6-9 210ML 3490 METAGENICS;Stress;19.97;23.49;-0.15;0.18
3315124;BIOMEGA 3 BIOTICS NF CAPS 100;Cholesterol;26.56;31.25;-0.15;0.18
2317162;UROZOL ENERGETICA CAPS 60;Voorkomen;19.65;23.12;-0.15;0.18
3238557;LIPORYZ CAPS 60;Cholesterol;21.06;23.40;-0.10;0.11
1580638;ESTEROL TABL 100X675MG 1667 METAGENICS;Artrose / slijtage;28.34;31.49;-0.10;0.11
1477793;PROMAGNOR SACH/ ZAKJE 30 X 450MG;Mineralen;16.11;18.95;-0.15;0.18
1552256;MSM PDR SOLUBLE/ OPLOSB 1KG DEBA;Artrose / slijtage;67.91;79.90;-0.15;0.18
2922292;INOVANCE GEWRICHTEN COMP 75;Artrose / slijtage;19.80;22.00;-0.10;0.11
499954;SELENIUM ACE+D COMP. 180;Mineralen;33.96;39.95;-0.15;0.18
3366077;BIO D MULSION FORTE BIOTICS GUTT 29,6ML;Vitaminen;23.77;27.97;-0.15;0.18
2996668;STAR BALM SPIEREN-GEWRICHTEN STICK 50ML;Spierpijn en stijfheid;6.42;7.55;-0.15;0.18
2923357;SERIANE DAG BLISTER CAPS 30 CFR 3412855;Stress;14.36;16.90;-0.15;0.18
2903409;OLIGOPLANT BOSBES FL 125ML;Oogdegeneratie;17.57;19.52;-0.10;0.11
3266152;DEFENSOL DRUPPELS 50ML;Afweer;20.40;24.00;-0.15;0.18
3006848;STIMYL GEL 60;Afweer;23.80;28.00;-0.15;0.18
2186179;ZEE MAGNESIUM BLISTER COMP 60 FITOFORM;Stress;15.44;18.17;-0.15;0.18
2234011;PHARMAGENERIX MAGNESIUM B6 PG CAPS 60;Stress;13.00;15.30;-0.15;0.18
3134079;ALTISA COENZYM Q10 100MG+E+CA+LECITHINE TABL 60;Cholesterol;25.69;28.55;-0.10;0.11
2388346;CITROBIOTIC BE LIFE POMPELMOESPIT EXTRACT 50ML;Energiegebrek;12.24;13.60;-0.10;0.11
3277365;EXPERT HAAR MEN CAPS 60;Nagels en haren;21.21;24.95;-0.15;0.18
2563757;BE-MUNITAS+ BE LIFE POT GEL 30;Probiotica;20.79;23.10;-0.10;0.11
2108264;LEPPIN FORTISSIM GEL 30;Energiegebrek;7.22;8.50;-0.15;0.18
3081072;EPAMIX PLUS CAPS 60 PHARMANUTRICS;Cholesterol;21.33;25.10;-0.15;0.18
3274867;BARINUTRICS IJZER AARBEI KAUWTABL 90;Mineralen;16.99;19.99;-0.15;0.18
3196375;PROXEED WOMEN ZAKJE 30;Zwangerschap en borstvoeding;40.50;45.00;-0.10;0.11
2214294;ERGYSTEROL POT GEL 100;Cholesterol;23.80;28.00;-0.15;0.18
2963684;FYTOBELL CHOLEFORT CAPS 60;Cholesterol;23.67;27.85;-0.15;0.18
2113330;DE-STRESS BIOTICS CAPS 30X150MG;Stress;37.18;43.74;-0.15;0.18
3091725;PHYTOBRONZ PROMOPACK CAPS 60 + VERSTUIVER;Zon;31.07;36.55;-0.15;0.18
1658392;PROMAGNOR CAPS 30X450MG;Mineralen;13.56;15.95;-0.15;0.18
3035094;LAMBERTS ALFA LIPONZUUR TABL 90;Anti-oxidanten;25.33;28.15;-0.10;0.11
2788859;ANOXYDAL-Q10 V-CAPS 100 DEBA;Anti-oxidanten;32.47;38.20;-0.15;0.18
2665172;GLUTAMIN 800 BE LIFE GEL 60;Energiegebrek;12.51;13.90;-0.10;0.11
1403526;SELENIUM-ACE+D COMP 120 (90+30GRATIS) 5777;Mineralen;19.51;22.95;-0.15;0.18
3028743;AQTIF 10 CAPS 90 NF VERV.2958221;Energiegebrek;62.90;74.00;-0.15;0.18
2764538;LIPONIXX TABL 30;Anti-oxidanten;16.80;21.00;-0.20;0.25
3130671;GLUTAZOL 5000 ENERGETICA PDR 400G VERV.2675080;Energiegebrek;32.45;38.18;-0.15;0.18
3299047;ARKOVITAL ENERGIE BOOSTER BRUISTABL 20;Energiegebrek;11.69;13.75;-0.15;0.18
2882454;DAMHERT VEZEL COMP 30;Constipatie;6.46;7.60;-0.15;0.18
2706133;MULTIBIANE GEL 30X586MG;Mineralen;10.96;12.90;-0.15;0.18
2875896;ZINK EXTRA NATURAL ENERGY CAPS 180;Afweer;21.24;24.99;-0.15;0.18
3262664;DAVITAMON BOYZ 12+ V1 COMP 60;Vitaminen;13.56;15.95;-0.15;0.18
2701035;ORTIS BENEFLORA ORIGINAL PDR POT 100G;Probiotica;6.85;8.06;-0.15;0.18
2863686;MITHRA CAL D3 ZUIGTABL-KAUWTABLETTEN 60;Mineralen;13.45;14.95;-0.10;0.11
2285195;VITAFYTEA FEMPRO 60 NF;Menstruatie;45.01;52.95;-0.15;0.18
2927085;FYTOGENON P NF COMP 60;Menopauze;27.72;30.80;-0.10;0.11
2850782;RHUMAL COMPLET TABL 180;Artrose / slijtage;49.26;57.95;-0.15;0.18
2941490;CHONDROSAN CAPS 30;Artrose / slijtage;21.21;24.95;-0.15;0.18
3142031;BIOCONDIL NF ZAKJE 30 VERV.2641173;Artrose / slijtage;15.84;18.63;-0.15;0.18
3035193;LAMBERTS HUILE POISSON PUR 1100MG CAPS 180;Geheugen;49.63;55.15;-0.10;0.11
2835395;KRILL OIL SUPERIOR GELCAPS 120X500MG;Cholesterol;18.66;21.95;-0.15;0.18
2178903;YALACTA STABILIUM CAPS 90;Geheugen;38.88;43.20;-0.10;0.11
2609170;ELUSANES POLICOSTEROL GEL 30;Cholesterol;19.46;22.90;-0.15;0.18
2830529;OMEGA 3+7 BALANCE NATURAL ENERGY CAPS 40;Circulatie;29.69;32.99;-0.10;0.11
2721389;VINALAC COMP 90;Zwangerschap en borstvoeding;25.07;29.50;-0.15;0.18
3076759;FYTOSTAR CHEW MAGNESIUM TABL 45;Mineralen;8.46;9.95;-0.15;0.18
2766301;VOGEL MOLKOSAN NF 1000ML;Spijsvertering;15.19;18.99;-0.20;0.25
2092732;BIOCEBE GEL 100;Huid;23.71;27.90;-0.15;0.18
3216173;OMEGA SUPER PLUS POT CAPS 90 19752 METAGENICS;Cholesterol;22.09;25.99;-0.15;0.18
3290301;FORCE G PERFORM AMP 20;Energiegebrek;16.06;18.90;-0.15;0.18
3073640;HUMER SPRAY HYPERTONISCH VOLW 50ML;Luchtwegen;7.56;8.90;-0.15;0.18
2976793;CENTRUM GENDER WOMEN COMP 60;Vitaminen;12.71;14.95;-0.15;0.18
3270782;PHYSIOMANCE D-NAT 1000 FL GUTT 20ML PHY269;Vitaminen;17.08;20.10;-0.15;0.18
3262540;DAVITAMON ADULT V1 COMP 60;Energiegebrek;22.06;25.95;-0.15;0.18
2572923;ARKOROYAL KONINGINNEBRIJ 1000MG AMP 20X15ML;Afweer;17.04;20.05;-0.15;0.18
3106515;MONILIA ALBICANS 30K GR 4G BOIRON;Vaginale infectie;4.84;5.70;-0.15;0.18
2899425;OLAMINE NIEUWE FORMULE GEL 60;Vitaminen;11.04;12.99;-0.15;0.18
2873420;FISHLIVER OIL BE LIFE GEL 180;Afweer;15.12;16.80;-0.10;0.11
2731917;D-FATIGUE PURE COMP 40;Energiegebrek;14.73;17.33;-0.15;0.18
1440056;OMNIVIT CHEVEUX/ HAAR COMP 120;Nagels en haren;33.96;39.95;-0.15;0.18
2649598;MANNAVITAL KYOLIC EPA PLUS CAPS 90;Circulatie;20.90;24.59;-0.15;0.18
3134343;NORGITAN CARE TABL 15 CFR 3319514;Diarree;12.60;14.00;-0.10;0.11
2374643;SEROMINS CHOCOLADE PDR 450G;Depressie;43.92;48.80;-0.10;0.11
3202744;PERNISO 150MG CAPS 30;Spierpijn en stijfheid;17.85;21.00;-0.15;0.18
3066479;BAMBOU TABASHIR GEL 200;Artrose / slijtage;22.95;27.00;-0.15;0.18
2719219;BIOACTIVE Q10 100MG PROMOPACK CAPS 120 (90+30);Vitaminen;48.15;56.65;-0.15;0.18
2598571;PROBIAC RELIEF PDR ZAKJE 14X4G;Probiotica;16.11;18.95;-0.15;0.18
2368108;MENOFORT TABL 60;Menopauze;22.09;25.99;-0.15;0.18
804336;ACTI-SUN PP CAPS 30;Zon;8.67;10.20;-0.15;0.18
2875896;ZINK EXTRA NATURAL ENERGY CAPS 180;Vruchtbaarheid;21.24;24.99;-0.15;0.18
3202751;PERNISO 150MG CAPS 90;Spierpijn en stijfheid;48.45;57.00;-0.15;0.18
3241593;ANOXYDAL PLUS V-CAPS 50 DEBA;Anti-oxidanten;10.96;12.90;-0.15;0.18
2666154;UDO S CHOICE CHILDRENS BLEND PROBIOTIQUE V-CAPS 60;Probiotica;15.72;18.50;-0.15;0.18
2113306;BIO CHOLESTOCARE BIOTICS CAPS 60;Cholesterol;46.39;54.58;-0.15;0.18
1395227;DYNAFLOR COMP 30 DYNAR;Probiotica;20.14;23.70;-0.15;0.18
2734663;B-COMPLEX TABL 45;Stress;6.33;7.45;-0.15;0.18
2830503;STRESS COMPLEX NATURAL ENERGY CAPS 60;Stress;29.69;32.99;-0.10;0.11
3351434;ALTISA SOJA LECITHINE 1200MG SOFTGEL 150;Geheugen;13.23;15.57;-0.15;0.18
3075561;NUTRIQUINOL 50MG NF SOFTGELS 60 NUTRISAN;Anti-oxidanten;24.19;26.88;-0.10;0.11
2600641;UNCARIA FORTE CAPS 60 NF DEBA;Energiegebrek;10.96;12.90;-0.15;0.18
3195617;NAILNER BRUSH 2IN1 5ML;Nagels en haren;23.37;27.50;-0.15;0.18
1768928;LEPPIN BETA CAROTEEN NATUURLIJK 6MG TABL 60;Vitaminen;8.87;10.43;-0.15;0.18
1505577;MG ZYME BIOTICS COMP 100X100MG;Mineralen;22.04;25.93;-0.15;0.18
2455095;SOLENIUM INTENSE CAPS 56;Huid;16.64;20.80;-0.20;0.25
2619112;NORDIC OMEGA-3 GUMMIES 60;Geheugen;22.86;26.90;-0.15;0.18
2108991;PHARMAGENERIX CALCIUM D3 PG CAPS 60;Mineralen;10.45;12.30;-0.15;0.18
1373646;VOGEL URTICALCIN TABL 200;Afweer;3.96;4.95;-0.20;0.25
2454650;SUPER GAMMA LINOLENIC BE LIFE CAPS 180;Cholesterol;30.60;34.00;-0.10;0.11
3350394;VITAMINE D COMPLEX JUNIOR NATURAL ENERGY PAREL 240;Vitaminen;21.24;24.99;-0.15;0.18
2232858;TRIOPTEC DERGAM CAPS 60;Oogdegeneratie;25.41;29.90;-0.15;0.18
2436996;OMNIBIONTA PRONATAL + DHA TABL 30+CAPS 30;Zwangerschap en borstvoeding;21.21;24.95;-0.15;0.18
2588093;STAR BALM MUSCLE SPRAY 150ML;Spierpijn en stijfheid;9.31;10.95;-0.15;0.18
2374627;SEROMINS SINAAS PDR 450G;Depressie;43.92;48.80;-0.10;0.11
3118882;MUCOPERM APPLE+ PDR ZAKJE 60X 4G;Energiegebrek;47.70;53.00;-0.10;0.11
3167301;SUMIVITAL ANDRO PROSTAT CAPS 60;Prostaat;19.77;23.26;-0.15;0.18
2983336;BIO DEFENCE FORTE NF CAPS 60 VERV.2921963;Anti-oxidanten;46.80;52.00;-0.10;0.11
1601178;TAURINE CAPS 50X1000MG;Energiegebrek;9.14;10.16;-0.10;0.11
3074903;NUTRILIPON NF CAPS 60 NUTRISAN;Anti-oxidanten;29.04;32.27;-0.10;0.11
3057130;OMEGAMED GOLD PQ CAPS 90;Circulatie;22.52;26.50;-0.15;0.18
2568442;TRISPORTPHARMA MAGNESIR BLISTER V-CAPS 4X15;Mineralen;17.77;19.75;-0.10;0.11
2776532;FERTILITY MAN DUO 60 TABL QUALISP.+60 CAPS LINUSIT;Vruchtbaarheid;63.00;70.00;-0.10;0.11
3134046;PROBIOTICAL D GEL 10;Probiotica;7.70;9.06;-0.15;0.18
2956282;KLAMAZOL ENERGETICA V-CAPS 90 VERV.2742088;Energiegebrek;35.55;41.82;-0.15;0.18
2989986;PEDIAKID CALCIUM CROISSANCE PDR 14;Mineralen;10.20;12.00;-0.15;0.18
3143187;BIOCONDIL USA 300 NF COMP 180 + CAPS 90;Artrose / slijtage;71.40;84.00;-0.15;0.18
3319522;ORGITAN CARE COMP 90;Diarree;48.60;54.00;-0.10;0.11
3148103;PROTECTIS O.R.S. PDR ZAKJE 6;Diarree;8.92;10.50;-0.15;0.18
2952208;MAGNECAPS SPIERKRAMPEN NF CAPS 30;Mineralen;12.04;14.16;-0.15;0.18
3070836;NUTRI Q10 100MG NF SOFTGELS 90 NUTRISAN;Energiegebrek;54.90;64.59;-0.15;0.18
1626209;VITAFYTEA ACID DRAIN COMP 60;Spierpijn en stijfheid;16.11;18.95;-0.15;0.18
66928;PEKING ROYAL JELLY LINGCHIN 10X10ML;Afweer;13.27;14.75;-0.10;0.11
3070828;NUTRI Q10 100MG NF SOFTGELS 30 NUTRISAN;Energiegebrek;22.79;25.32;-0.10;0.11
2548402;SEROPHAN VANILLE PDR 377G 5368 METAGENICS;Depressie;46.32;54.49;-0.15;0.18
1496645;CHOLINE/INOSIT CAPS 100 DEBA;Geheugen;20.57;24.20;-0.15;0.18
2044162;EVELLE COMP 60;Huid;43.35;51.00;-0.15;0.18
3117512;PARA RNO PDR MICROTUBES 10;Afweer;70.65;78.50;-0.10;0.11
3282712;OLIGOMAX SILICIUM 150ML;Artrose / slijtage;11.92;14.02;-0.15;0.18
1768936;LEPPIN LEVERTRAANOLIE CAPS 90;Afweer;6.65;7.82;-0.15;0.18
2983328;BIO DEFENCE NF CAPS 180;Anti-oxidanten;66.55;73.95;-0.10;0.11
2979896;PHARMATON KIDDI SIROP 100ML;Vitaminen;9.60;11.29;-0.15;0.18
2942035;LACTIBIANE HPY CAPS 28 + 14;Probiotica;21.67;25.50;-0.15;0.18
3041050;ARKOCAPS RODE RIJSTGIST 150;Cholesterol;22.82;26.85;-0.15;0.18
2788842;ANOXYDAL-Q10 V-CAPS 50 DEBA;Anti-oxidanten;18.61;21.90;-0.15;0.18
2454627;OMEGA 3 MAGNUM BE LIFE CAPS 180;Geheugen;21.78;24.20;-0.10;0.11
2405355;ESKIMO EXTRA CAPS 90 4519 METAGENICS;Circulatie;34.64;38.49;-0.10;0.11
2100675;COLON PLUS BIOTICS CAPS 120;Constipatie;24.88;29.27;-0.15;0.18
2371011;VITNAT BE LIFE GEL 60;Vitaminen;16.11;17.90;-0.10;0.11
2332039;ENTERIPHAR CAPS 20X250MG;Diarree;11.01;12.95;-0.15;0.18
3384047;ARTHOBASIC FORTE COMP 90 HEEL;Artrose / slijtage;37.95;39.95;-0.05;0.05
2838738;OMEGABIANE EPA CAPS 80;Cholesterol;23.80;28.00;-0.15;0.18
2551869;ANTEDIA DUO GEL 20;Probiotica;13.98;16.45;-0.15;0.18
3414901;OMNIBIONTA-3 ALL DAY ENERGY NF COMP 90;Energiegebrek;36.51;42.95;-0.15;0.18
2878676;DYNAGRE CAPS 60 DYNAR;Huid;12.32;14.50;-0.15;0.18
2154185;TIRSTIM NF CAPS 90 METAGENICS;Mineralen;25.07;29.49;-0.15;0.18
3296654;VITANZA HQ CARE D GUTT 50ML;Vitaminen;10.16;11.95;-0.15;0.18
2789352;CEREVISIA CAPS 90;Krampen;42.29;49.75;-0.15;0.18
2527240;ETIXX A/OXYDANT SOD + N ACETYL L CYSTEINE CAPS 30;Anti-oxidanten;15.99;19.99;-0.20;0.25
3035086;DILLS GINGER & LIME MINTS Z/SUIKER 15G;Spijsvertering;1.57;1.85;-0.15;0.18
2368108;MENOFORT TABL 60;Menopauze;22.09;25.99;-0.15;0.18
2605921;ENERGIE POWER JUNIOR KAUWTABLETTEN 30;Energiegebrek;10.20;12.00;-0.15;0.18
2215408;OPTIMAL EFAS BIOTICS CAPS 120;Circulatie;36.41;42.84;-0.15;0.18
2459873;PROMAGNOR ENERGY + VIT C BRUISTABLETTEN 2X10;Energiegebrek;14.41;16.95;-0.15;0.18
3072188;TRYPTOMIL CAPS 120;Slapeloosheid;19.55;23.00;-0.15;0.18
3134020;PROBIOTICAL D GEL 20;Diarree;13.91;16.36;-0.15;0.18
2939809;ANDROSTIM COMPLEX TABL 120;Prostaat;29.75;35.00;-0.15;0.18
3215415;PHYTOBRONZ VOORBEREIDER OP DE ZON NF CAPS 30;Huid;20.19;23.75;-0.15;0.18
3033628;INOVANCE PROBIOVANCE I GEL 60 CA098N;Afweer;19.80;22.00;-0.10;0.11
2204253;EQUITONINE V-CAPS 120X500MG DEBA;Superfoods;27.11;31.90;-0.15;0.18
2851236;CELLFORCE TABL 120;Anti-oxidanten;29.75;35.00;-0.15;0.18
2221018;B-50 COMPLEX CAPS 200 DEBA;Vitaminen;33.06;38.90;-0.15;0.18
2262269;VITAFYTEA MORE ENERGY (B) COMP 30;Vitaminen;14.87;17.50;-0.15;0.18
2411841;PROGYN GEL 60;Probiotica;26.31;30.95;-0.15;0.18
3274818;BARINUTRICS MULTI KERS KAUWTABL 30;Vitaminen;16.99;19.99;-0.15;0.18
2727899;MAGNIXX PLUS TABL 80X1361MG;Energiegebrek;21.21;24.95;-0.15;0.18
2468254;STERIMAR HYPERTONISCH NEUSSPRAY 100ML;Luchtwegen;9.65;11.35;-0.15;0.18
2836245;PHOSPHATIDYLERINE (PS-100) 100MG V-CAPS 60 DEBA;Geheugen;39.52;46.50;-0.15;0.18
3091469;ENERGIX PLUS COMP 30 PHARMANUTRICS;Energiegebrek;16.83;19.80;-0.15;0.18
1625706;AFA-KLAMATH GEL 120X400MG;Vitaminen;46.35;51.50;-0.10;0.11
3271244;TEOLIANCE FEMINA 10 CAPS 14 PHY271;Probiotica;11.13;13.10;-0.15;0.18
1232149;GLUCOSAM CAPS 60X750MG DEBA;Artrose / slijtage;16.91;19.90;-0.15;0.18
3170263;PURE MAGNE TAURINE B COMP 45;Mineralen;13.51;15.90;-0.15;0.18
1715028;D-STRESS COMP 80;Stress;17.81;20.95;-0.15;0.18
2937589;SUPER DIET ACEROLA 500 BIO COMP 24;Vitaminen;9.37;11.02;-0.15;0.18
2854453;PHYSALIS MULTIVIT ACTIF 50+ TABL 30 P10322;Vitaminen;13.05;14.50;-0.10;0.11
3275625;CAPILAE 2M CAPS 120;Nagels en haren;44.91;49.90;-0.10;0.11
2663896;TYROSINE 500 BE LIFE GEL 120;Depressie;22.95;25.50;-0.10;0.11
3187069;E-FORME 50% PDR POT 380G;Vitaminen;36.83;43.33;-0.15;0.18
2448041;SACCHIFLORA 250MG CAPS 50;Probiotica;28.26;33.25;-0.15;0.18
2663896;TYROSINE 500 BE LIFE GEL 120;Stress;22.95;25.50;-0.10;0.11
2120921;SORIA TROPOLOX COMP 40X950MG;Luchtwegen;16.96;19.95;-0.15;0.18
1499888;BETA-TCP BIOTICS COMP 90;Spijsvertering;21.33;25.09;-0.15;0.18
3134038;PROBIOTICAL D GEL 60;Diarree;28.01;32.95;-0.15;0.18
3176096;MINAMI MOREPA SMART FATS GOLD SOFTGELS 30;Geheugen;37.23;43.80;-0.15;0.18
1226836;SUPRA SELENIUM 200Y COMP 100 DEBA;Mineralen;16.06;18.90;-0.15;0.18
3092012;BIOTONA BLACK CHIA RAW SEED 400G;Superfoods;6.97;8.20;-0.15;0.18
2710770;KRILL OIL SUPERIOR GELCAPS 60X500MG;ADD / ADHD;18.66;21.95;-0.15;0.18
1404797;DEBA-ZYME FORTE COMP 90 DEBA;Spijsvertering;29.66;34.90;-0.15;0.18
3277225;NEPTUNE KRILL OIL LICAPS V-CAPS 60 NUTRISAN;Cholesterol;27.10;30.11;-0.10;0.11
2234011;PHARMAGENERIX MAGNESIUM B6 PG CAPS 60;Mineralen;13.00;15.30;-0.15;0.18
3334448;SORIA L-CARNITINA COMPLEX MGDOSE COMP 30;Energiegebrek;21.04;24.75;-0.15;0.18
2649598;MANNAVITAL KYOLIC EPA PLUS CAPS 90;Circulatie;20.90;24.59;-0.15;0.18
2040731;MARNYS VISION HELP CAPS 30;Oogdegeneratie;22.48;26.45;-0.15;0.18
3032166;CALDYN PDR ZAKJE 21 16131 METAGENICS;Mineralen;14.39;15.99;-0.10;0.11
2836583;JOYVIT MACA SOFTCAP 60X333MG;Energiegebrek;22.45;24.95;-0.10;0.11
1627637;VIA NATURA PROPOSTEX CAPS 60;Prostaat;15.70;17.45;-0.10;0.11
3254943;VIBOVIT JUNIOR 4+ AQUA GUMMIES 50;Vitaminen;12.74;14.99;-0.15;0.18
2679298;MB TONIC V-CAPS 60;Stress;23.13;25.70;-0.10;0.11
2876522;LACTIBIANE KIND 1G NF ZAKJE 10X1G;Diarree;10.96;12.90;-0.15;0.18
3335296;ALL DAY MULTIVITAMINE COMP 45;Vitaminen;10.19;11.99;-0.15;0.18
1590843;CRANBERRY JUICE 500ML METAGENICS;Voorkomen;10.79;11.99;-0.10;0.11
1451061;GREEN MAGMA 320 COMP 320 1363 METAGENICS;Energiegebrek;30.59;33.99;-0.10;0.11
1769199;LEPPIN KOPER TABL 90;Mineralen;8.50;10.00;-0.15;0.18
2250900;LUXAN VIT CAPS 90;Oogdegeneratie;32.96;34.69;-0.05;0.05
2449650;VIRILOX GEL 30X450MG;Erectieproblemen;31.45;34.95;-0.10;0.11
2679306;MB TONIC V-CAPS 180;Energiegebrek;58.41;64.90;-0.10;0.11
3417623;ALTISA MAGNESIUM CTRAT 220MG TR COMP 100;Mineralen;17.98;21.15;-0.15;0.18
2437085;SUPRAVIT COMP 240 NF DEBA;Energiegebrek;59.41;69.90;-0.15;0.18
2663938;OPTI-MSM BE LIFE GEL 90;Artrose / slijtage;12.06;13.40;-0.10;0.11
2904951;BIOVER VITALITEIT 500ML;Energiegebrek;15.26;17.95;-0.15;0.18
2269850;VITAFYTEA RIBES NIGRUM 100ML;Artrose / slijtage;15.72;18.50;-0.15;0.18
2830537;FLORA BALANCE NATURAL ENERGY 1L;Probiotica;27.89;30.99;-0.10;0.11
3000346;OENOBIOL HAAR REVITALISEREND CAPS 60;Nagels en haren;19.80;23.30;-0.15;0.18
1713858;OPC GEL 60;Anti-oxidanten;24.21;26.90;-0.10;0.11
2197895;AKILEINE SPRAY ZWARE BENEN CRYO DRAIN. 150ML 10108;Zware benen;19.72;23.20;-0.15;0.18
1625706;AFA-KLAMATH GEL 120X400MG;Mineralen;46.35;51.50;-0.10;0.11
3160108;OENOBIOL ZON INTENSIEF A/RIMPEL NF CAPS 60;Huid;38.08;44.80;-0.15;0.18
2891182;CHEW MAGNESIUM KAUWTABLETTEN 90;Mineralen;8.46;9.95;-0.15;0.18
2656569;OMEGABIANE CAPELAN + BERNAGIE CAPS 100;Cholesterol;19.12;22.50;-0.15;0.18
3254950;TONIXX GOLD CAPS 80;Energiegebrek;41.65;49.00;-0.15;0.18
2357457;CHONDROITINE SULF. BIOTICS COMP 90;Artrose / slijtage;43.77;51.50;-0.15;0.18
2563880;UBIXX 100 CAPS 150;Vitaminen;39.91;46.95;-0.15;0.18
2677854;BIOTONA ALOE VERA BIO SAP 946ML;Superfoods;18.90;21.00;-0.15;0.11
2452019;IMUNIXX KIDZ SIROP 120ML;Afweer;16.60;20.75;-0.20;0.25
1181122;PHYSIOMER STRONG JET 210ML;Luchtwegen;11.01;12.95;-0.15;0.18
3094695;OMEGA 3 MAGNUM 1400 BE LIFE CAPS 90 PF01212;Circulatie;15.81;17.57;-0.10;0.11
2952232;MAGNECAPS MEMORY&CONCENTRATION CAPS 56 CFR 3325404;Geheugen;14.36;16.90;-0.15;0.18
3144946;DEXSIL GEWRICHTEN & SPIEREN FORTE GEL 100ML;Artrose / slijtage;16.91;19.90;-0.15;0.18
2787281;MULTIGENICS ADO PDR ZAKJE 30 7283 METAGENICS;Vitaminen;22.94;25.49;-0.10;0.11
3092509;LISANDRA SERR'ONGLE 208 BASE SILICUM 5ML;Mineralen;4.63;5.45;-0.15;0.18
2982619;ALTISA ZINK BISGLYCINAAT 40 MG COMP 90;Huid;22.82;25.36;-0.10;0.11
2411205;ESKIMO-3 210ML 4617 METAGENICS;Cholesterol;25.64;28.49;-0.10;0.11
3366473;PURE ENCAPSULATIONS ALL IN ONE PURE 365 CAPS 60;Vitaminen;21.16;24.90;-0.15;0.18
3281052;ALVITYL ZACHTE NACHT 150ML;Slapeloosheid;10.11;11.90;-0.15;0.18
2661858;ERGYPHILUS CONFORT GEL 60;Probiotica;18.27;21.50;-0.15;0.18
3279312;VISTA D3 1000 SMELTTABLETTEN 600;Vitaminen;53.39;62.81;-0.15;0.18
3033107;ALLESTAX DOUBLE FRESHNESS GEL TUBE 125ML;Zware benen;12.32;14.49;-0.15;0.18
2092914;BIOTAURINE GEL 100;Energiegebrek;23.37;27.50;-0.15;0.18
3433729;ORTIS ORTILAX ORTISAN COMP 100X410MG;Constipatie;7.76;9.13;-0.15;0.18
225243;ZN ZYME FORTE BIOTICS COMP 100X25MG;Mineralen;20.37;23.97;-0.15;0.18
3142692;BACILAC ORS ZAKJE 6;Diarree;7.05;8.30;-0.15;0.18
2733236;COLOSTRUM FORTE CAPS 100;Afweer;28.01;32.95;-0.15;0.18
1683382;WINTERCARE PROPOLIS LIQ GUTT 50ML;Afweer;6.59;7.75;-0.15;0.18
3254166;DISNEY MULTIVITAMINES MINNIE MOUSE 60;Vitaminen;12.71;14.95;-0.15;0.18
1537869;MARNYS KONINGINNENBRIJ ZUIVER 10G;Afweer;7.18;8.45;-0.15;0.18
3129582;BIOCURE SMART LA DRAG. 36;Stress;15.30;18.00;-0.15;0.18
834242;BIOGAM F FL 60ML;Mineralen;8.51;10.01;-0.15;0.18
3115953;MANNAVITAL JODIUM PLATINUM V-CAPS 120;Mineralen;8.88;10.45;-0.15;0.18
2677680;MANNAVITAL OGUTON CAPS 60;Oogdegeneratie;16.96;19.95;-0.15;0.18
2605954;ENERGIE POWER VOLW BRUISTABLETTEN 30;Energiegebrek;10.20;12.00;-0.15;0.18
3085495;ALVITYL PETIT BOOST FL 8X10ML;Energiegebrek;11.81;13.90;-0.15;0.18
2665545;ACTICHROME MINERAL COMPLEX BE LIFE NF GEL 60;Mineralen;13.32;14.80;-0.10;0.11
2742971;ARKOCAPS OMEGA 3 ORIGINE MARINE 180;Circulatie;29.32;34.50;-0.15;0.18
3110038;DEUMAVAN INTIEME ZALF LAVENDEL TUBE 125ML;Vaginale infectie;13.20;13.90;-0.05;0.05
2972487;VIVADIS MACA POWDER 180G;Energiegebrek;24.30;27.00;-0.10;0.11
2704633;VEGAN DHA POT V-CAPS 60;Geheugen;26.43;31.10;-0.15;0.18
2972180;NUTRIMONIUM VANILLE NF PDR 626G 15817 METAGENICS;Energiegebrek;50.99;59.99;-0.15;0.18
1732064;FLUZYM NUTRIFARMA SOFTGELS 100X1005MG;Circulatie;19.80;22.00;-0.10;0.11
2066983;ZEE MAGNESIUM AMP 20X10ML FITOFORM;Mineralen;14.36;16.90;-0.15;0.18
