CNK;Naam;Subcategorie;Nieuwe prijs;Oude prijs;Korting;Korting
2994283;NORMOCHOL NATURAL ENERGY CAPS 90X600MG;Hart en bloedvaten;21.24;24.99;-0.15;0.18
1343714;ARKOCAPS VALERIAAN PLANTAARDIG 45;Mentale klachten;8.41;9.90;-0.15;0.18
3408242;VITAFYTEA MORE ENERGY BOOSTER PDR STICK 60;Energiegebrek;21.24;24.99;-0.15;0.18
2215275;ERGYFLAVONE POT GEL 60 CFR 2714194;Vrouwelijke problemen;22.10;26.00;-0.15;0.18
2694404;CURCUFLAM FORTE TABL 20;Spieren en gewrichten;16.63;19.56;-0.15;0.18
1681535;ARKOCAPS KONJAC 150X500MG NF;Afslanken;22.82;26.85;-0.15;0.18
1630201;SORIA FYTOFIN SIROP 150ML;Zuiveringskuur;7.61;8.95;-0.15;0.18
3288743;ARKO ESSENTIEL SLAAP ONTSPANNING GRAN.20;Mentale klachten;13.98;16.45;-0.15;0.18
1500453;CATS CLAW ENERGETICA CAPS 90X500MG;Winterkwalen en weerstand;21.69;25.52;-0.15;0.18
3143765;AROMAFORCE BALSEM ADEMHALING TUBE 70ML;Per klacht;11.54;13.58;-0.15;0.18
2430031;UROFYT TABL 60;Mannelijke problemen;16.83;19.80;-0.15;0.18
3249315;KONJAC FIT PDR 107G;Afslanken;30.60;36.00;-0.15;0.18
1174648;THYMO TABS NATUUR ZUIGTABL 24;Winterkwalen en weerstand;5.35;6.30;-0.15;0.18
2086288;TISANE NIER 200G PLANT R;Thees;15.38;18.10;-0.15;0.18
2210409;SUPER DIET PAARDEBLOEM BIO AMP 20X15ML;Maag en darmen;14.51;17.07;-0.15;0.18
2116788;BIOLYS MELISSE-MUNT BIO TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
2260990;MACA 500 CAPS 90 4071 METAGENICS;Mannelijke problemen;21.67;25.49;-0.15;0.18
1068311;ALTISA TISANE BLOEDDRUK 20 X 2G;Hart en bloedvaten;4.06;4.27;-0.05;0.05
1510478;CALMOPHYTUM GEL 48 HOLISTICA;Mentale klachten;14.55;17.12;-0.15;0.18
3092095;BIOTONA WHEAT GRASS RAW JUICE POWDER 200G;Superfoods en anti-aging;16.57;19.50;-0.15;0.18
2486967;NATUVITA JAPANSE PEPERMUNTOLIE 30ML;Winterkwalen en weerstand;8.35;9.82;-0.15;0.18
2729770;CHOL'LESS FORTE TABL 45;Hart en bloedvaten;10.16;11.95;-0.15;0.18
2137461;BIOPAUSE FORT COMP 60;Vrouwelijke problemen;15.48;18.21;-0.15;0.18
2371813;IMMUNEOL 100 HERBA HELVETICA LOTION ESS OLIE 30ML;Winterkwalen en weerstand;9.55;10.05;-0.05;0.05
2721082;ARTI-SPORT TABL 120;Spieren en gewrichten;41.14;48.40;-0.15;0.18
3349867;ALTISA GINKGO BILOBA 135MG COMP 60;Mentale klachten;19.34;22.75;-0.15;0.18
2803302;BASILICUM ESS OLIE 5ML PRANAROM;Per klacht;8.30;9.77;-0.15;0.18
2648798;BACHBLOESEM KAUWGOM N40 ENERGIE 40;Moedeloosheid;5.61;6.60;-0.15;0.18
1283746;FARMATINT BLOND SUEDOIS/ ZWEEDS 10C;Huid, haren & nagels;11.73;13.80;-0.15;0.18
1121979;BIONAL VENAL CREME BENEN 75ML;Hart en bloedvaten;7.64;8.99;-0.15;0.18
2638633;PRIMALAIR CAPS 60;Winterkwalen en weerstand;25.32;29.79;-0.15;0.18
1669738;BIOLIGOPHYT HYPERICUM GUTT 100ML BIOLIGO;Mentale klachten;22.95;27.00;-0.15;0.18
2454650;SUPER GAMMA LINOLENIC BE LIFE CAPS 180;Hart en bloedvaten;30.60;34.00;-0.10;0.11
2157527;HERBACLEAN NF TABL 100 2971 METAGENICS;Zuiveringskuur;19.54;22.99;-0.15;0.18
3246600;JOJOBA BIO PLANT.OLIE 50ML PRANAROM;Huid, haren & nagels;11.42;13.43;-0.15;0.18
2209336;SUPER DIET RAMMENAS-ARTISJOK BIO AMP 20X15ML;Maag en darmen;15.55;18.30;-0.15;0.18
1599323;SANO BAUME/BALSEM CALENDULA 50G;Huid, haren & nagels;6.59;7.75;-0.15;0.18
2638609;PRIMEMO CAPS 60;Mentale klachten;25.32;29.79;-0.15;0.18
50252;KNEIPP BADOLIE JENEVERBES 100ML;Huid, haren & nagels;9.34;10.99;-0.15;0.18
3322849;BIOLYS AROMA+ RELAX KRUIDENTHEE ZAKJE 20;Mentale klachten;5.44;6.80;-0.20;0.25
1626647;IMMORTELLE HELICHRYSUM ESS OLIE 5ML PRANAROM;Per klacht;27.30;32.12;-0.15;0.18
1342658;ARKOCAPS LUZERNE PLANTAARDIG 45;Mentale klachten;8.41;9.90;-0.15;0.18
3322518;GASTROVAL BLISTER CAPS 15;Maag en darmen;7.64;8.99;-0.15;0.18
3233707;APIVITA PASTILLES KEELPIJN ZWARTE BES-HONING 45G;Winterkwalen en weerstand;4.72;5.55;-0.15;0.18
2127116;HERBORIST BODY DETOX 150ML 0706;Zuiveringskuur;19.55;23.00;-0.15;0.18
1626670;ECHTE LAVENDEL ESS OLIE 10ML PRANAROM;Per klacht;8.37;9.85;-0.15;0.18
1744234;FYTOBELL ANGELIBELL 100ML;Maag en darmen;13.81;16.25;-0.15;0.18
2600641;UNCARIA FORTE CAPS 60 NF DEBA;Winterkwalen en weerstand;10.96;12.90;-0.15;0.18
1343292;ARKOCAPS SOJALECITHINE PLANTAARDIG 45;Hart en bloedvaten;10.03;11.80;-0.15;0.18
1017342;SORIA SORICAPSULE SINGLE N13-S DAMIANA 60;Energiegebrek;16.79;19.75;-0.15;0.18
2092799;ERGY TEUNISBLOEMOLIE CAPS 100;Vrouwelijke problemen;19.46;22.90;-0.15;0.18
1218650;WELEDA OLIE WILDE ROZEN 100ML;Huid, haren & nagels;14.87;17.49;-0.15;0.18
3085230;HERBALGEM FEM50+GEM VROUWCOMPLEX 50+ 15ML;Vrouwelijke problemen;10.16;11.95;-0.15;0.18
2875987;PHYTOFEMME VOCHTOPHOPING COMP 120 11850;Urinewegen;21.99;25.87;-0.15;0.18
1732437;SJANKARA SYNERGIE ST.JANSKRUID MAS.OLIE 100ML;Mentale klachten;9.39;11.05;-0.15;0.18
315002;ORTIS PROPEX PROPOLIS GUTT 50ML;Winterkwalen en weerstand;9.10;10.71;-0.15;0.18
2858884;PRIMMUNO PLUS CAPS 30;Winterkwalen en weerstand;11.96;14.95;-0.20;0.25
1018829;SORIA NATUSOR N 4 DEPULAN THE INF 20;Zuiveringskuur;3.36;3.95;-0.15;0.18
3089968;PURESSENTIEL CREME MINCEUR EXPR. 18 ESS OLIE 150ML;Per klacht;32.68;38.45;-0.15;0.18
3188992;PHYSALIS MENOPAUZE+ NF COMP 30 VERV.2599140;Vrouwelijke problemen;13.50;15.00;-0.10;0.11
3419140;AROMAKIDS KIT MUMMY SPRAY 30ML + KNUFFEL;Per klacht;21.21;24.95;-0.15;0.18
3370269;BIOCURE CHOLESTEROL LA VERL.AFG.FILMOMH TABL 90+30;Hart en bloedvaten;38.25;45.00;-0.15;0.18
3083607;ORTIS COLON BALANCE COMP 3X12;Maag en darmen;16.06;18.90;-0.15;0.18
2584399;COMPLEXE N8 GEM'POLLEN BIO GUTT 30ML;Allergie;12.48;14.68;-0.15;0.18
2627115;PARA PAU ASPIDO 20 MICROKORRELS OP CAPS 90;Winterkwalen en weerstand;44.10;49.00;-0.10;0.11
3363108;VIT ACTIF CAPS 60;Mentale klachten;19.29;22.70;-0.15;0.18
2363646;ACEROLA COMP 100;Winterkwalen en weerstand;25.65;28.50;-0.10;0.11
3304573;NEW NORDIC ACTIVE LIVER COMP 30;Maag en darmen;23.35;25.95;-0.10;0.11
2942167;ALTISA TISANE BLAAS-NIEREN BIO FILT 20 X 2G;Urinewegen;4.95;5.21;-0.05;0.05
2919785;VOGEL HOESTSPRAY VASTZITTENDE HOEST 30ML;Winterkwalen en weerstand;7.96;9.95;-0.20;0.25
2071256;SUPER DIET ARTISJOK BIO VERTERING AMP 20X15ML;Maag en darmen;13.91;16.37;-0.15;0.18
1277532;MANNAVITA KYOLIC + LECITHINE CAPS 75;Hart en bloedvaten;10.24;11.38;-0.10;0.11
1740653;BACH FLOWER REMEDIE 29 STAR BETHLEHEM 20ML;Moedeloosheid;10.16;11.95;-0.15;0.18
2431377;ECHTE LAVENDEL BIO ESS OLIE 10ML PRANAROM;Per klacht;10.55;12.41;-0.15;0.18
1342971;ARKOCAPS CHRYSANTHELLUM PLANTAARDIG 45;Urinewegen;8.41;9.90;-0.15;0.18
2224863;VOGEL ECHINAFORCE JUNIOR KAUWTABLETTEN 200;Winterkwalen en weerstand;12.36;15.45;-0.20;0.25
3118957;PHYSALIS GEWRICHTEN+ NF COMP 30;Spieren en gewrichten;12.51;13.90;-0.10;0.11
2519643;FYTOBELL ARCTOSTAPHYLOS UVA URSI UE GUTT 100ML;Urinewegen;14.41;16.95;-0.15;0.18
2163376;ARTO XTRA CAPS 60 VERA SANA;Spieren en gewrichten;24.22;28.50;-0.15;0.18
1107580;SORIA NATUSOR MANZANILLA THE INF 20;Thees;3.36;3.95;-0.15;0.18
92940;AROMA 13 GUTT 30ML UNDA;Per klacht;11.63;13.68;-0.15;0.18
3146297;WELEDA EVENING PRIMROSE HANDCREME REVIT. TUBE 50ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
3300282;ALFA LIPONZUUR PLUS V-CAPS 60 PHARMANUTRICS;Superfoods en anti-aging;33.96;39.95;-0.15;0.18
1466911;OTEEL OORDRUPPELS FIOL 10X0,45ML HEEL;Per klacht;11.43;13.45;-0.15;0.18
2064277;PARA KLEINE MAAGDENPALM GEL 90;Hart en bloedvaten;18.45;20.50;-0.10;0.11
2388353;CITROBIOTIC BE LIFE POMPELMOESPIT EXTRACT 100ML;Winterkwalen en weerstand;19.44;21.60;-0.10;0.11
2728988;MASSAGE SELECTION RELAX ESS OLIE 10ML PRANAROM;Per klacht;9.10;10.71;-0.15;0.18
2094068;HERBA PLUS CARI PAPAYA S ZUIGTABL 60;Maag en darmen;7.69;8.55;-0.10;0.11
376491;SOLIDAGO COSMOPL ST GUTT 30ML COSMO;Urinewegen;12.28;14.45;-0.15;0.18
2798296;DWERGSINAAS ESS OLIE 30ML PRANAROM;Per klacht;14.19;16.70;-0.15;0.18
2971364;ORTIS KLEI-TIJM-PROPOLIS COMP 3X15;Maag en darmen;7.61;8.95;-0.15;0.18
2275683;ACEROL C COMP 60;Winterkwalen en weerstand;13.51;15.90;-0.15;0.18
3178134;PURESSENTIEL A/HAARUITVAL VERZORGEND SERUM 150ML;Per klacht;42.46;49.95;-0.15;0.18
1721398;MACA GEL 120;Energiegebrek;29.61;32.90;-0.10;0.11
2712230;ANDROPLANT COMP 100;Mannelijke problemen;18.70;22.00;-0.15;0.18
2462232;ARKOCAPS VITIVEN RODE WIJNSTOK CAPS 45;Maag en darmen;8.41;9.90;-0.15;0.18
2920692;BION TRANSFIT CAPS 40;Maag en darmen;28.01;32.95;-0.15;0.18
3178126;PURESSENTIEL A/HAARUITVAL OLIE REVITALIS. 100ML;Per klacht;21.59;25.40;-0.15;0.18
2584902;BIOTOOP FYTOCOMPLEX 153 250ML;Maag en darmen;26.79;28.20;-0.05;0.05
2797637;KAMILLE ESS OLIE 30ML PRANAROM;Per klacht;89.50;105.29;-0.15;0.18
2398980;PURESSENTIEL SLAAP ONTSPAN.SPRAY 12 ESS OLIE 75ML;Per klacht;16.96;19.95;-0.15;0.18
2228740;HERBALGEM BERK MACERAAT 15ML;Figuur en huid;10.16;11.95;-0.15;0.18
2660405;WELEDA AMANDEL GEZICHTSCREME VERZACHTEND TUBE 30ML;Huid, haren & nagels;12.74;14.99;-0.15;0.18
1656693;BIOLIGOPHYT ZWART AALBES GUTT 100ML BIOLIGO;Allergie;23.25;27.35;-0.15;0.18
2725018;ELIMIN TRANSIT TISANE TEA-BAGS 20;Thees;5.01;5.90;-0.15;0.18
1123249;MELAPI HONING ROZEMARIJN ZACHT 500G 5532;Honing;8.46;9.40;-0.10;0.11
2879096;PERUBORE INHALATOR ESS OLIE CAPS 15;Winterkwalen en weerstand;5.70;6.00;-0.05;0.05
3246014;PHYTOSUN TEA-TREE BIO NF 10ML;Per klacht;8.07;9.50;-0.15;0.18
1428390;VOGEL BOLDOCYNARA GUTT 50ML;Maag en darmen;9.56;11.95;-0.20;0.25
2076586;OLIGOPHYTUM KOPER TUBE MICRO-COMP 3X100 HOLISTICA;Winterkwalen en weerstand;13.39;15.75;-0.15;0.18
2486660;BIOTTA SAP VLIERBES 500ML;Superfoods en anti-aging;4.26;4.73;-0.10;0.11
3180841;BACHBLOESEM BIO N27 ROCK WATER 20ML;Overbezorgdheid;9.31;10.95;-0.15;0.18
3163797;SUMIVITAL FEMINA CAPS 60;Vrouwelijke problemen;19.77;23.26;-0.15;0.18
3092012;BIOTONA BLACK CHIA RAW SEED 400G;Superfoods en anti-aging;6.97;8.20;-0.15;0.18
2637064;BACH RESCUE JUNIOR GUTT 10ML;Angst;10.16;11.95;-0.15;0.18
3198553;SERELAX PG PHARMAGENERIX BLISTER CAPS 40;Mentale klachten;8.88;10.45;-0.15;0.18
2981157;ELECTRISCHE VERDELER ESS. OLIE NOBILE PRANAROM;Verspreiders;56.61;66.60;-0.15;0.18
2899334;WELEDA DERMALOTION 50ML;Huid, haren & nagels;6.37;7.49;-0.15;0.18
2208858;SUPER DIET DIGIAFLORE BIO AMP 20X15ML;Maag en darmen;20.92;24.61;-0.15;0.18
1343698;ARKOCAPS TIJM PLANTAARDIG 45;Winterkwalen en weerstand;8.41;9.90;-0.15;0.18
2076271;FLOWER COMPLEX INDECISION MICRO-COMP 100;Onzekerheid;9.23;10.86;-0.15;0.18
2786895;VOGEL FAMOSAN SALVIA NF POT TABL 60;Vrouwelijke problemen;15.19;18.99;-0.20;0.25
3294097;KORRES KM LIP PENCIL COTTON OIL 01 NATURAL LIGHT;Huid, haren & nagels;10.44;11.60;-0.10;0.11
3195005;ACTICRAN V-CAPS 60 NUTRISAN;Urinewegen;19.72;21.91;-0.10;0.11
2837235;KATIMA A CREME GETINT STRALEND TUBE 50ML;Huid, haren & nagels;20.40;24.00;-0.15;0.18
2324275;ORTIS FERRO PLUS-G N1 COMP 24;Energiegebrek;12.15;14.30;-0.15;0.18
2695005;DAMIANA-1000 V-CAPS 60 DEBA;Energiegebrek;15.64;18.40;-0.15;0.18
2236743;BIO-BILOBA COMP 150X60MG;Mentale klachten;23.37;27.50;-0.15;0.18
2954998;VITANZA HQ CARE-CHOL V-CAPS 60;Hart en bloedvaten;16.57;19.50;-0.15;0.18
1543602;SJANKARA TEUNISBLOEMOLIE BIO 100ML;Huid, haren & nagels;14.15;16.65;-0.15;0.18
1017607;SORIA SORICAPSULE COMPOSED N20-C PROSOR 60;Mannelijke problemen;16.79;19.75;-0.15;0.18
663971;HERBA PLUS ZWEEDSE KRUIDEN ZAKJE 11;Zuiveringskuur;12.87;14.30;-0.10;0.11
2048452;LABIAROM GEL LABIAL 5ML;Per klacht;9.60;11.29;-0.15;0.18
1505098;SJANKARA SPIJKLAVENDEL BIO ESS OLIE 11ML;Per klacht;7.61;8.95;-0.15;0.18
2615011;ELUSANES ANANAS POT GEL 60;Maag en darmen;14.36;16.90;-0.15;0.18
1630201;SORIA FYTOFIN SIROP 150ML;Urinewegen;7.61;8.95;-0.15;0.18
1012384;SALUS AUGENSCHUTZ CAPS 45;Winterkwalen en weerstand;8.03;9.45;-0.15;0.18
1740463;BACH FLOWER REMEDIE 10 CRAB APPLE 20ML;Moedeloosheid;10.16;11.95;-0.15;0.18
1079656;PROVENCAALSE KRUIDENTHEE N1 ZAKJE25;Thees;8.46;9.95;-0.15;0.18
3178738;VITASLEEP NF BLISTER GEL 4X15;Mentale klachten;23.75;25.00;-0.05;0.05
2048155;SJANKARA KORIANDER ESS OLIE 11ML;Per klacht;9.43;11.10;-0.15;0.18
2896009;TEA TREE ESS OLIE 10ML HELV.PHARMA;Per klacht;7.20;8.47;-0.15;0.18
2828713;CHLORELLA PURE TABL 240;Energiegebrek;20.82;24.50;-0.15;0.18
1202464;ATEGIS FORMULE NACHT CAPS 60;Mentale klachten;14.93;17.57;-0.15;0.18
3431145;SORIA 8-S CALAGUALA XXI CAPS 30;Huid, haren & nagels;14.24;16.75;-0.15;0.18
1626621;JENEVERBES ESS OLIE 5ML PRANAROM;Per klacht;7.53;8.86;-0.15;0.18
1493287;SILYMAR FORTE CAPS 60X500MG DEBA;Maag en darmen;25.41;29.90;-0.15;0.18
1726470;ORTIS ORTILAX ORTISAN COMP 100X390MG;Maag en darmen;7.76;9.13;-0.15;0.18
2363877;WELEDA VERFRISSINGSDOUCHE CITRUS TUBE 200ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
2792505;GLUCOPLAN GUTT 50ML;Diabetes;5.52;6.49;-0.15;0.18
2728418;BIOVER ECHINACEA FORTE TABL 45;Winterkwalen en weerstand;10.19;11.99;-0.15;0.18
2252161;SEDIXX TABL 20X 820MG;Mentale klachten;12.71;14.95;-0.15;0.18
1189976;BACH FLOWER CHICORY 30ML DYNAR;Overbezorgdheid;8.33;9.80;-0.15;0.18
2492643;KORRES KM BLUSH ZEA MAYS 22 PURPLE;Huid, haren & nagels;22.95;27.00;-0.15;0.18
1196690;SORIA NATUSOR N15 DIABESIL THE INF 20;Diabetes;3.36;3.95;-0.15;0.18
3064664;AROMALGIC GEWRICHTEN ROLLER 75ML;Spieren en gewrichten;15.19;17.87;-0.15;0.18
2211944;VIT M26 TOP ENERGY CAPS 30;Energiegebrek;9.69;11.40;-0.15;0.18
3341294;BEE NATURR GIFT BOX;Huid, haren & nagels;25.49;29.99;-0.15;0.18
1681295;MARETAK TINCT BIO 50ML BIOV;Hart en bloedvaten;5.94;6.99;-0.15;0.18
1493154;ALLICIN CAPS COMPLEX CAPS 100 DEBA;Hart en bloedvaten;5.86;6.90;-0.15;0.18
2267490;WELEDA DUINDOORN VITALISERINGSDOUCHE TUBE 200ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
2629798;SORIA CYRASIL VIALS 14X10ML 6271;Maag en darmen;20.19;23.75;-0.15;0.18
2768232;FLORADIX DRAG 147;Energiegebrek;17.81;20.95;-0.15;0.18
3460052;BIOLYS HIBISCUS-CRANBERRY TEA-BAGS 20;Urinewegen;4.23;4.98;-0.15;0.18
2748614;STRESS COMP 60 FITOFORM;Mentale klachten;24.58;28.92;-0.15;0.18
2881639;WELEDA CALENDULA BB CREMEBAD NF 200ML;Huid, haren & nagels;10.19;11.99;-0.15;0.18
2719219;BIOACTIVE Q10 100MG PROMOPACK CAPS 120 (90+30);Superfoods en anti-aging;48.15;56.65;-0.15;0.18
1462688;SORIA SORICAPSULE COMPOSED N 5-C PLENASOL 60;Mentale klachten;14.24;16.75;-0.15;0.18
1720036;PEKING ROYAL JELLY AMP BUV 10X10ML;Winterkwalen en weerstand;11.04;12.27;-0.10;0.11
2398949;PURESSENTIEL ADEMHALING SPRAY 19 ESS OLIE 20ML;Per klacht;9.35;11.00;-0.15;0.18
1493303;FYTOSTAR HAAR & NAGELS CAPS 45;Huid, haren & nagels;13.56;15.95;-0.15;0.18
2064384;PARA SIROOP DESMODIUM 200ML;Maag en darmen;15.30;18.00;-0.15;0.18
2595866;ACTIVOX ACEROLA RODE VRUCHTEN PAST 24;Winterkwalen en weerstand;5.91;6.95;-0.15;0.18
2955011;VITANZA HQ CARE-POL BLISTER TABL OBLONG 30;Allergie;25.07;29.50;-0.15;0.18
2548139;WELEDA GRANAATAPPEL VERZORGINGSDOUCHE TUBE 200ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
2431401;EUCALYPTUS RADIE BIO ESS OLIE 10ML PRANAROM;Per klacht;6.69;7.87;-0.15;0.18
2229003;HERBALGEM MARETAK MACERAAT 15ML;Hart en bloedvaten;10.16;11.95;-0.15;0.18
1356955;VITAFYTEA AQUA-DRAIN 100ML;Zuiveringskuur;19.51;22.95;-0.15;0.18
3431244;SORIA 13-S DAMIANA XXI CAPS 30;Mannelijke problemen;16.79;19.75;-0.15;0.18
2967743;BACHBLOESEM BIO N39 NOODGEVALLEN DRUPPELS 20ML;Moedeloosheid;13.56;15.95;-0.15;0.18
2543528;PURESSENTIEL MASS. OLIE LAVENDEL-NEROLI BIO 100ML;Per klacht;14.96;17.60;-0.15;0.18
3282795;FEMARELLE BLISTER CAPS 56;Vrouwelijke problemen;42.49;49.99;-0.15;0.18
2519882;FYTOBELL TARAXACUM OFFICINALE UE GUTT 100ML;Maag en darmen;14.41;16.95;-0.15;0.18
3087509;BIONAL V-NAL CAPS 40;Maag en darmen;9.00;10.59;-0.15;0.18
1459452;SORIA CALMOMEL SIROOP KALMEREND 150ML;Mentale klachten;6.77;7.96;-0.15;0.18
32292;SALUS GALAXIER ARTISJOK ELIXIR 250ML;Maag en darmen;11.43;13.45;-0.15;0.18
2355865;LUMEX MINERAL COMPLEX BE LIFE GEL 60;Mentale klachten;22.23;24.70;-0.10;0.11
1769447;LEPPIN SINT JANSKRUID TABL 100;Mentale klachten;24.39;28.70;-0.15;0.18
2954378;PURESSENTIEL GEWRICHTEN BALSEM 14 ESS OLIE 30ML;Per klacht;13.43;15.80;-0.15;0.18
670612;KNEIPP BADZOUT VOETEN 500G;Huid, haren & nagels;7.64;8.99;-0.15;0.18
1639012;OTODOLSPRAY SPRAY 15ML UNDA;Winterkwalen en weerstand;8.54;10.05;-0.15;0.18
3148756;GINKGO BILOBA TM 60ML BOIRON;Mentale klachten;10.16;11.95;-0.15;0.18
2680692;CRANBERRY ONE A DAY TABL 30 OPTIMAX;Urinewegen;15.43;17.15;-0.10;0.11
1741651;BALLOTA PLUS CAPS 60 DEBA;Mentale klachten;22.86;26.90;-0.15;0.18
2955896;VIVADIS MACA IMPERIAL CAPS 90X500MG;Energiegebrek;24.65;29.00;-0.15;0.18
1785187;FYTOBELL FRANGULABIOSE CAPS 50;Maag en darmen;8.97;10.55;-0.15;0.18
2934370;MEMOTONUS TABL 60 5594;Mentale klachten;14.41;16.95;-0.15;0.18
286211;ARDENSE THEE NR. 3 BLOEDSOML 20 FIL;Hart en bloedvaten;5.69;6.70;-0.15;0.18
3078607;EUBIAROM BIO CAPS 30 PRANAROM;Per klacht;10.31;12.13;-0.15;0.18
2559722;ORTIS MINACIA COMP 36;Maag en darmen;11.73;13.80;-0.15;0.18
1683374;WINTERCARE PROPOLIS LIQ+H.E. SPRAY 24ML;Winterkwalen en weerstand;5.94;6.99;-0.15;0.18
2565422;HERBALGEM VLIERBES MACERAAT 15ML;Ademhaling;10.16;11.95;-0.15;0.18
2229177;HERBALGEM POPULIER MACERAAT 50ML;Ademhaling;22.06;25.95;-0.15;0.18
1343417;ARKOCAPS MUCIVITAL ISPAGHUL PLANTAARDIG 45;Maag en darmen;8.41;9.90;-0.15;0.18
1626886;BONEKRUID BERG ESS OLIE 5ML PRANAROM;Per klacht;10.40;12.23;-0.15;0.18
2229169;HERBALGEM POPULIER MACERAAT 15ML;Ademhaling;10.16;11.95;-0.15;0.18
2681765;SABALCARE BLISTER SOFTGELS 60 NUTRISAN;Mannelijke problemen;26.14;29.04;-0.10;0.11
3407939;SORIA GIGANTIOX COMP 60;Mannelijke problemen;21.04;24.75;-0.15;0.18
2222057;HERBALGEM ROKERSSIROOP 250ML;Winterkwalen en weerstand;10.62;12.50;-0.15;0.18
2681773;NUTRI-ESSENTIALS NF POT TABL 60 NUTRISAN;Superfoods en anti-aging;17.41;19.35;-0.10;0.11
1182328;SANECHINA-C SIROP 200ML;Winterkwalen en weerstand;8.84;10.40;-0.15;0.18
1626803;PALMAROSA ESS OLIE 10ML PRANAROM;Per klacht;4.62;5.43;-0.15;0.18
1343540;ARKOCAPS PAARDEBLOEM PLANTAARDIG 45;Maag en darmen;8.41;9.90;-0.15;0.18
2527240;ETIXX A/OXYDANT SOD + N ACETYL L CYSTEINE CAPS 30;Superfoods en anti-aging;15.99;19.99;-0.20;0.25
1769322;LEPPIN LOOK + MARETAK + MEIDOORN CAPS 250;Hart en bloedvaten;15.71;18.48;-0.15;0.18
2368843;ACTIVOX SIROOP PELARGONIUM BLAUWE BOSBES 150ML;Winterkwalen en weerstand;8.46;9.95;-0.15;0.18
3425675;ARKOFLUIDE PROGRAMMA DETOX AMP 30;Maag en darmen;27.07;31.85;-0.15;0.18
3031358;APIVITA LICHAAMSGEL ARNICA TUBE 40ML;Huid, haren & nagels;6.37;7.50;-0.15;0.18
2686673;MB ADAPT V-CAPS 180;Mentale klachten;50.31;55.90;-0.10;0.11
3024361;BIO ASHWAGANDHA CAPS 60;Mentale klachten;25.63;30.15;-0.15;0.18
1087022;GINSENG IL HWA ZUIVER EXTRACT 30G;Energiegebrek;36.21;42.60;-0.15;0.18
2594299;BIOLYS ROOIBOS-GROENE THEE TEA-BAGS 20;Thees;3.98;4.98;-0.20;0.25
2942175;ALTISA TISANE LEVER-GAL BIO FILT.20X2G;Thees;4.49;4.73;-0.05;0.05
2974954;TUSSABELL LUCHTWEGDRUPPELS 100ML;Winterkwalen en weerstand;13.81;16.25;-0.15;0.18
3012465;ARKO ESSENTIEL VERSPREIDER ZUIVEREND 15ML;Per klacht;7.99;9.40;-0.15;0.18
2504439;COHOBAT ENGELWORTEL BIO AMP 20X10ML FITOFORM;Maag en darmen;15.27;17.96;-0.15;0.18
1683267;WINTERCARE NEUSSPRAY 24ML;Winterkwalen en weerstand;5.09;5.99;-0.15;0.18
3006624;PHYSALIS ROLL-ON EUCALYFORCE BIO 4ML;Per klacht;7.92;8.80;-0.10;0.11
2226926;WELEDA DEODORANT WILDE ROZEN 30ML;Huid, haren & nagels;6.79;7.99;-0.15;0.18
1343326;ARKOCAPS BIERGIST PLANTAARDIG 45;Mentale klachten;8.41;9.90;-0.15;0.18
1343268;ARKOCAPS KONJAC PLANTAARDIG 45;Afslanken;11.52;13.55;-0.15;0.18
2890556;WELEDA DUINDOORN BODYLOTION VOEDEND 200ML;Huid, haren & nagels;11.89;13.99;-0.15;0.18
2768307;ACAICAPS POT CAPS 120X500MG VERA SANA;Superfoods en anti-aging;21.21;24.95;-0.15;0.18
2885408;ELLEN DEE ARNICA CREME 100ML;Spieren en gewrichten;5.06;5.95;-0.15;0.18
1689306;ARGAAN BIO PLANT.OLIE 1L PRANAROM;Huid, haren & nagels;124.89;146.93;-0.15;0.18
3047792;ALTISA SLEEP WELL TINCT BIO 100ML;Mentale klachten;15.56;17.29;-0.10;0.11
2489672;ARTI-GOLD-C TABL 126;Spieren en gewrichten;32.30;38.00;-0.15;0.18
1740372;BACH FLOWER REMEDIE 01 AGRIMONY 20ML;Overgevoeligheid;10.16;11.95;-0.15;0.18
2741510;APIVITE WINE ELIXIR CREME A/RIMPEL OOG&LIPPEN 15ML;Huid, haren & nagels;29.92;35.20;-0.15;0.18
3126778;VIVADIS MACA CAPS (MACA IMPERIAL) CAPS 90X500MG;Energiegebrek;24.65;29.00;-0.15;0.18
2983807;Q10 QUATRAL CAPS 2X84;Superfoods en anti-aging;41.30;48.59;-0.15;0.18
2228534;HERBALGEM CORDIAGEM COMPLEX 50ML;Hart en bloedvaten;22.06;25.95;-0.15;0.18
3151057;PRIMULAX VOLW CAPS 60;Maag en darmen;25.32;29.79;-0.15;0.18
1634351;TONILEG COMP 100 DYNAR;Maag en darmen;19.12;22.50;-0.15;0.18
2990281;PEDIAKID SPRAY NEZ-GORGE FL 20ML;Winterkwalen en weerstand;10.54;12.40;-0.15;0.18
688374;VOGEL AVENA SATIVA CPLX GUTT 100ML;Mentale klachten;12.79;15.99;-0.20;0.25
3272788;PHYTOSUN BIO KRUID INF. RELAX & SLAAP 20 BE2;Mentale klachten;6.76;7.95;-0.15;0.18
